1.387500000,Kick
1.615500000,Kick
1.623000000,HH
1.791000000,HH
1.815000000,Kick
2.071500000,Kick
2.080500000,HH
2.253000000,HH
2.266500000,Snare
2.619000000,Snare
3.169500000,Kick
3.441000000,Kick
3.447000000,HH
3.601500000,HH
3.634500000,Kick
3.861000000,Kick
3.868500000,HH
4.069500000,HH
4.084500000,Snare
4.350000000,Snare
4.984500000,Kick
5.259000000,Kick
5.265000000,HH
5.439000000,HH
5.445000000,Kick
5.677500000,Kick
5.686500000,HH
5.892000000,HH
5.898000000,Snare
6.256500000,Snare
6.829500000,Kick
7.083000000,Kick
7.087500000,HH
7.272000000,HH
7.284000000,Kick
7.554000000,Kick
7.563000000,HH
7.701000000,HH
7.705500000,Snare
8.124000000,Snare
