0.000000000,Kick
0.139682540,Kick
0.393877551,Snare
0.604988662,Snare
0.828571429,Kick
1.065759637,Kick
1.079591837,HH
1.305215420,HH
1.718367347,Kick
1.917460317,Kick
1.922448980,HH
2.058956916,HH
2.138775510,Kick
2.337414966,Kick
2.344897959,HH
2.463492063,HH
2.565306122,Kick
2.768253968,Kick
2.773469388,HH
2.885260771,HH
2.983673469,Kick
3.181859410,Kick
3.187755102,HH
3.348752834,HH
3.412244898,Snare
3.643537415,Snare
4.268367347,Kick
4.483446712,Kick
4.492857143,HH
4.632199546,HH
4.706122449,Kick
4.895238095,Kick
4.898979592,HH
5.037641723,HH
5.111292517,Snare
5.351473923,Snare
5.579591837,Kick
5.769614512,Kick
5.787755102,HH
5.944671202,HH
