0.000476190,Kick
0.219863946,Kick
0.222766440,HH
0.347573696,HH
0.412879819,Kick
0.616054422,Kick
0.636371882,HH
0.784399093,HH
0.838095238,Snare
1.103673469,Snare
1.709569161,Kick
1.924353741,Kick
1.933061224,HH
2.047709751,HH
2.118095238,Kick
2.289342404,Kick
2.292970522,HH
2.471473923,HH
2.544036281,Snare
2.805260771,Snare
3.434376417,Kick
3.624489796,Kick
3.642630385,HH
3.756553288,HH
3.841451247,Kick
4.011247166,Kick
4.017777778,HH
4.181768707,HH
4.249977324,Snare
4.482902494,Snare
5.127981859,Kick
5.339138322,Kick
5.350748299,HH
5.461768707,HH
5.555374150,Kick
5.728798186,Kick
5.748390023,HH
5.902222222,HH
5.968979592,Snare
6.220770975,Snare
