Audio,Precision,Recall,F1-Score,Accuracy
../../RawDataset/MTP_1617476751923/HH_MTP.wav,1.0,0.537504592934754,0.699190877744017,0.7593149038461539
../../RawDataset/MTP_1617476751923/Snare_MTP.wav,1.0,0.3894960134591471,0.5606291917160636,0.7150144777097902
../../RawDataset/MTP_1617476751923/Kick_MTP.wav,0.9166666666666666,0.3282960026813949,0.483449038059165,0.68658203125
../../RawDataset/MTP_1617476751923/Freestyle_MTP.wav,1.0,0.47970783100853753,0.6483818237031007,0.7369034266707921
../../RawDataset/MAF/MafP2.wav,0.7808375682645631,0.9793094837478373,0.868883807172605,0.8354376324152543
../../RawDataset/MAF/MafI2.wav,0.8197162334735577,0.8309995240361733,0.82531931589347,0.7553429555084745
../../RawDataset/AZI/AZiI2.wav,0.9346805695564516,0.7815293167331027,0.8512714822642808,0.7940744173728813
../../RawDataset/AZI/AZiP2.wav,0.931005859375,0.8474457623822884,0.8872627859292975,0.8716796875
../../RawDataset/LML_1617020140983/HH_LML.wav,0.9863112877155172,0.6029127212844793,0.7483647605907303,0.6794108072916667
../../RawDataset/LML_1617020140983/Snare_LML.wav,0.9960106382978723,0.5632703899980024,0.7195922870803341,0.6491980919471154
../../RawDataset/LML_1617020140983/Freestyle_LML.wav,0.9683828712406015,0.7412949025647367,0.8397574059629742,0.7805655343191964
../../RawDataset/LML_1617020140983/Kick_LML.wav,0.9829989346590909,0.2154476290545405,0.3534321783679397,0.4348214285714286
../../RawDataset/JVS_1617180378425/HH_JVS.wav,0,0,0,0
../../RawDataset/JVS_1617180378425/Kick_JVS.wav,0,0,0,0
../../RawDataset/JVS_1617180378425/Snare_JVS.wav,1.0,0.3279738645826661,0.49394626404900877,0.8347561743951613
../../RawDataset/JVS_1617180378425/Freestyle_JVS.wav,0.951171875,0.18622970880097894,0.31147567195919473,0.7751242897727273
../../RawDataset/BIC/BicI2.wav,0.9561071203859061,0.7255640219640299,0.8250328024613157,0.7951734639830509
../../RawDataset/BIC/BicP2.wav,0.9442563657407408,0.7992138518808778,0.8657019312393888,0.8659295550847458
../../RawDataset/MOB_1616751225808/Freestyle_MOB.wav,0.9484049479166666,0.4289785873543393,0.590751093473916,0.7610846185064936
../../RawDataset/MOB_1616751225808/Kick_MOB.wav,0.954345703125,0.32138452684370633,0.4808413801586814,0.8596908244680851
../../RawDataset/MOB_1616751225808/HH_MOB.wav,1.0,0.6838777000939164,0.8122652851282178,0.9225550147251309
../../RawDataset/MOB_1616751225808/Snare_MOB.wav,0.9610706676136364,0.6175589720185972,0.7519405421362461,0.9319502667682927
../../RawDataset/CAT/CatP2.wav,0.9272352430555556,0.8618484750685815,0.8933469933929915,0.898682468220339
../../RawDataset/CAT/CatI2.wav,0.9701050750968992,0.8284598625558407,0.8937048647555418,0.8990896451271186
../../RawDataset/ISA/IsaI2.wav,0.9759875146028038,0.682196307590237,0.8030654621097768,0.8263771186440678
../../RawDataset/ISA/IsaP2.wav,0.9522723297574627,0.7848244960718833,0.8604778273868321,0.8597259004237288
../../RawDataset/APL_1616757118902/Freestyle_APL.wav,0.9935883068647541,0.6113335598863295,0.7569388756932778,0.7504851512419872
../../RawDataset/APL_1616757118902/HH_APL.wav,0.9736842105263158,0.35977589972462254,0.5254122117291398,0.6961736505681818
../../RawDataset/APL_1616757118902/Snare_APL.wav,0.9532877604166666,0.5412290158632374,0.6904532683655226,0.7939409528459821
../../RawDataset/APL_1616757118902/Kick_APL.wav,0.775848388671875,0.24794944066788255,0.3757991441304942,0.6366714275881057
../../RawDataset/OBH_1617275905744/HH_OBH.wav,0.9691233915441176,0.4162729011165258,0.5823890360832306,0.7064914111024845
../../RawDataset/OBH_1617275905744/Snare_OBH.wav,0.9761904761904762,0.4452834991409117,0.6115926406106603,0.6457403273809523
../../RawDataset/OBH_1617275905744/Kick_OBH.wav,0.9308733258928571,0.33791654005874605,0.4958385970127071,0.8093384667266187
