Audio,Precision,Recall,F1-Score,Accuracy
../../RawDataset/MTP_1617476751923/HH_MTP.wav,0,0,0,0
../../RawDataset/MTP_1617476751923/Snare_MTP.wav,0,0,0,0
../../RawDataset/MTP_1617476751923/Kick_MTP.wav,0,0,0,0
../../RawDataset/MTP_1617476751923/Freestyle_MTP.wav,0,0,0,0
../../RawDataset/MAF/MafP2.wav,1.0,0.2694047909247115,0.4244584435961687,0.5935614680355631
../../RawDataset/MAF/MafI2.wav,0.9583333333333334,0.14012375059495477,0.2444979652852753,0.398219199830652
../../RawDataset/AZI/AZiI2.wav,0.9863945578231292,0.16295854039721144,0.2797076331851405,0.36765717612193055
../../RawDataset/AZI/AZiP2.wav,1.0,0.32854245951276423,0.4945908309671268,0.6002493914055885
../../RawDataset/LML_1617020140983/HH_LML.wav,1.0,0.45319061342116096,0.6237180576803218,0.5676432291666667
../../RawDataset/LML_1617020140983/Snare_LML.wav,1.0,0.354958109584856,0.5239396068024733,0.48453463040865385
../../RawDataset/LML_1617020140983/Freestyle_LML.wav,1.0,0.36692091078223626,0.5368575575777264,0.5089590890066964
../../RawDataset/LML_1617020140983/Kick_LML.wav,1.0,0.06475590060903236,0.12163520403501397,0.32945033482142855
../../RawDataset/JVS_1617180378425/HH_JVS.wav,0,0,0,0
../../RawDataset/JVS_1617180378425/Kick_JVS.wav,0,0,0,0
../../RawDataset/JVS_1617180378425/Snare_JVS.wav,0,0,0,0
../../RawDataset/JVS_1617180378425/Freestyle_JVS.wav,0,0,0,0
../../RawDataset/BIC/BicI2.wav,0.979643485915493,0.17689953902400254,0.29968358691261615,0.44948666384419983
../../RawDataset/BIC/BicP2.wav,1.0,0.07523510971786834,0.13994169096209913,0.5004233700254022
../../RawDataset/MOB_1616751225808/Freestyle_MOB.wav,1.0,0.024231206091455976,0.04731589107487576,0.6086156857451404
../../RawDataset/MOB_1616751225808/Kick_MOB.wav,1.0,0.06840417660116747,0.12804924971142748,0.8116522606382979
