0.000476190,Kick
0.178684807,Kick
0.212244898,HH
0.343310658,HH
0.438775510,Kick
0.621587302,Kick
0.669387755,HH
0.770158730,HH
0.861224490,Snare
1.066031746,Snare
1.711020408,Kick
1.933333333,Kick
1.947573696,HH
2.085714286,HH
2.144943311,Kick
2.343492063,Kick
2.352471655,HH
2.462857143,HH
2.538231293,Snare
2.755555556,Snare
3.430612245,Kick
3.654240363,Kick
3.661224490,HH
3.802267574,HH
3.881632653,Kick
4.075102041,Kick
4.108163265,HH
4.227482993,HH
4.281632653,Snare
4.507573696,Snare
5.149024943,Kick
5.358004535,Kick
5.383673469,HH
5.511836735,HH
5.591836735,Kick
5.810793651,Kick
5.818367347,HH
5.937052154,HH
6.012244898,Snare
6.222947846,Snare
