0.000476190,Kick
0.155646259,Kick
0.163265306,HH
0.271020408,HH
0.368367347,Kick
0.557278912,Kick
0.567346939,HH
0.690068027,HH
0.773469388,Snare
1.086258503,Snare
1.692857143,Kick
1.878639456,Kick
1.885714286,HH
1.986394558,HH
2.081632653,Kick
2.256326531,Kick
2.266326531,HH
2.400000000,HH
2.507755102,Snare
2.768979592,Snare
3.379591837,Kick
3.541768707,Kick
3.560204082,HH
3.683265306,HH
3.776530612,Kick
3.965170068,Kick
3.983673469,HH
4.102312925,HH
4.224489796,Snare
4.513741497,Snare
5.118367347,Kick
5.291972789,Kick
5.302040816,HH
5.413877551,HH
5.523469388,Kick
5.668571429,Kick
5.682653061,HH
5.803537415,HH
5.938775510,Snare
6.278095238,Snare
