0.424500000,Kick
0.616000000,Kick
0.616791667,HH
0.783250000,HH
0.874583333,Kick
1.078750000,Kick
1.080416667,HH
1.251666667,HH
1.334166667,Snare
1.754583333,Snare
2.249166667,Kick
2.431000000,Kick
2.439000000,HH
2.658187500,HH
2.685333333,Kick
2.871333333,Kick
2.889666667,HH
3.085250000,HH
3.134833333,Snare
3.611416667,Snare
4.096125000,Kick
4.290000000,Kick
4.295250000,HH
4.449000000,HH
4.545000000,Kick
4.746000000,Kick
4.754000000,HH
4.911083333,HH
4.967083333,Snare
5.374833333,Snare
5.936000000,Kick
6.130666667,Kick
6.136000000,HH
6.258666667,HH
6.375333333,Kick
6.598666667,Kick
6.609375000,HH
6.770750000,HH
6.774833333,Snare
7.150500000,Snare
