0.000000000,Kick
0.142222222,Kick
0.279002268,HH
0.364172336,HH
0.373469388,Kick
0.497959184,Kick
0.606122449,Kick
0.721541950,Kick
0.831564626,Snare
0.993650794,Snare
1.702312925,Kick
1.857142857,Kick
1.889523810,HH
1.939682540,HH
1.957732426,HH
2.037188209,HH
2.057868481,Kick
2.222675737,Kick
2.308934240,Kick
2.427664399,Kick
2.543990930,Snare
2.685260771,Snare
3.471383220,Kick
3.631292517,Kick
3.683265306,HH
3.756916100,HH
3.771791383,HH
3.847619048,HH
3.895147392,Kick
4.021315193,Kick
4.092517007,Kick
4.214058957,Kick
4.318004535,Snare
4.459863946,Snare
5.241904762,Kick
5.391383220,Kick
5.445079365,HH
5.498412698,HH
5.520544218,HH
5.608163265,HH
5.649705215,Kick
5.772789116,Kick
5.865941043,Kick
5.983219955,Kick
6.079274376,Snare
6.195011338,Snare
