0.000000000,Kick
0.148027211,Kick
0.154195011,HH
0.349387755,HH
0.400907029,Kick
0.596099773,Kick
0.600090703,HH
0.770975057,HH
0.834467120,Snare
1.149387755,Snare
1.697142857,Kick
1.889523810,Kick
1.893968254,HH
2.053968254,HH
2.126349206,Kick
2.337777778,Kick
2.342857143,HH
2.497142857,HH
2.569523810,Snare
2.738412698,Snare
3.398095238,Kick
3.610702948,Kick
3.615782313,HH
3.764535147,HH
3.831292517,Kick
4.067845805,Kick
4.078004535,HH
4.249977324,HH
4.300045351,Snare
4.673015873,Snare
5.103673469,Kick
5.325714286,Kick
5.334421769,HH
5.487891156,HH
5.552108844,Kick
5.797732426,Kick
5.806439909,HH
5.960997732,HH
6.013968254,Snare
6.265759637,Snare
