0.000000000,Kick
0.235102041,Kick
0.263401361,HH
0.361360544,HH
0.476009070,Kick
0.685714286,Kick
0.722721088,HH
1.011156463,HH
1.581859410,Snare
1.793741497,Snare
2.036734694,Kick
2.250884354,Kick
2.277551020,HH
2.543673469,HH
3.004081633,Kick
3.210884354,Kick
3.220408163,HH
3.381768707,HH
3.459773243,Snare
3.686167800,Snare
3.828571429,Kick
4.046802721,Kick
4.061224490,HH
4.206802721,HH
4.285714286,Snare
4.470204082,Snare
4.665306122,Kick
4.889251701,Kick
4.906122449,HH
5.059047619,HH
5.081632653,Snare
5.281088435,Snare
6.355102041,Kick
6.556009070,Kick
6.575510204,HH
6.686621315,HH
