0.000476190,Kick
0.154557823,Kick
0.171428571,HH
0.308027211,HH
0.388775510,Kick
0.570793651,Kick
0.589795918,HH
0.794285714,HH
0.848979592,Snare
1.069206349,Snare
1.683446712,Kick
1.872380952,Kick
1.883673469,HH
2.041269841,HH
2.116326531,Kick
2.282539683,Kick
2.292970522,HH
2.499047619,HH
2.553061224,Snare
2.806984127,Snare
3.381632653,Kick
3.569523810,Kick
3.575510204,HH
3.714920635,HH
3.789795918,Kick
3.984126984,Kick
3.989795918,HH
4.213333333,HH
4.230385488,Snare
4.438730159,Snare
5.134693878,Kick
5.302494331,Kick
5.320408163,HH
5.449433107,HH
5.555374150,Kick
5.708843537,Kick
5.748979592,HH
5.938321995,HH
5.997278912,Snare
6.309297052,Snare
