0.000476190,Kick
0.117142857,Kick
0.124807256,HH
0.277959184,HH
0.388775510,Kick
0.533469388,Kick
0.541315193,HH
0.668571429,HH
0.735782313,Snare
0.943673469,Snare
1.652970522,Kick
1.834693878,Kick
1.848888889,HH
1.989387755,HH
2.086893424,Kick
2.281224490,Kick
2.295873016,HH
2.462448980,HH
2.472925170,Snare
2.724489796,Snare
3.337868481,Kick
3.521224490,Kick
3.535238095,HH
3.683265306,HH
3.751473923,Kick
3.959591837,Kick
3.973514739,HH
4.152653061,HH
4.179591837,Snare
4.539410431,Snare
5.045986395,Kick
5.244444444,Kick
5.257868481,HH
5.438730159,HH
5.500226757,Kick
5.715555556,Kick
5.725170068,HH
5.877460317,HH
5.881904762,Snare
6.186031746,Snare
