0.000000000,Kick
0.110204082,Kick
0.136417234,HH
0.304489796,HH
0.387482993,Kick
0.534693878,Kick
0.550022676,HH
0.715918367,HH
0.757551020,Snare
1.132244898,Snare
1.172607710,Snare
1.517551020,Snare
1.599274376,Snare
1.928163265,Snare
2.034648526,Snare
2.319183673,Snare
2.452607710,Snare
2.786122449,Snare
2.844081633,Snare
3.065034014,Snare
3.394467120,Kick
3.578775510,Kick
3.585714286,HH
3.740136054,HH
3.812244898,Kick
3.997278912,Kick
4.006122449,HH
4.165079365,HH
4.211337868,Snare
4.468027211,Snare
4.602040816,Snare
4.803628118,Snare
5.063265306,Kick
5.280725624,Kick
5.282993197,HH
5.423582766,HH
5.477551020,Kick
5.685714286,Kick
5.693877551,HH
5.860770975,HH
5.910204082,Snare
6.134240363,Snare
6.304081633,Snare
6.491156463,Snare
