0.100333333,Kick
0.407166667,Kick
0.501666667,Kick
0.691833333,Kick
0.697666667,Snare
0.862166667,Snare
0.959000000,HH
1.101333333,HH
1.110666667,Kick
1.359166667,Kick
1.377833333,Kick
1.493333333,Kick
1.513166667,Kick
1.745333333,Kick
1.779166667,Snare
1.974000000,Snare
2.037000000,HH
2.258666667,HH
2.349666667,Kick
2.723000000,Kick
2.777833333,Kick
2.922500000,Kick
2.931833333,Snare
3.115000000,Snare
3.201333333,HH
3.344833333,HH
3.357666667,Kick
3.609666667,Kick
3.631833333,Kick
3.743833333,Kick
3.761333333,Kick
3.981833333,Kick
4.014500000,Snare
4.224500000,Snare
4.275833333,HH
4.536000000,HH
4.610666667,Kick
4.853333333,Kick
5.047000000,Kick
5.187000000,Kick
5.191666667,Snare
5.386500000,Snare
5.468166667,Snare
5.604666667,Snare
5.616333333,Kick
5.869500000,Kick
5.884666667,Kick
5.987333333,Kick
5.995500000,Kick
6.258000000,Kick
6.290666667,Snare
6.554333333,Snare
6.717666667,Snare
6.835500000,Snare
6.883333333,Kick
7.129500000,Kick
7.157500000,Kick
7.373333333,Kick
7.429333333,Kick
7.570500000,Kick
7.581000000,Kick
7.740833333,Kick
7.848166667,Kick
8.093166667,Kick
