Audio,Precision,Recall,F1-Score,Accuracy
../../RawDataset/MTP_1617476751923/HH_MTP.wav,1.0,0.29898692981995695,0.4603386269042712,0.6358256980802792
../../RawDataset/MTP_1617476751923/Snare_MTP.wav,1.0,0.3220832418989101,0.48723594958559713,0.6840982220767888
../../RawDataset/MTP_1617476751923/Kick_MTP.wav,0.8709677419354839,0.20145436528176505,0.32722237345105515,0.6311448816445183
../../RawDataset/MTP_1617476751923/Freestyle_MTP.wav,1.0,0.24474889337170283,0.39325022849988867,0.6180915454826733
../../RawDataset/MAF/MafP2.wav,0.9613383597161572,0.6701527411961259,0.7897604058281747,0.80150891723116
../../RawDataset/MAF/MafI2.wav,0.9660675125313283,0.4696715849595431,0.6320569810788998,0.6199989415749365
../../RawDataset/AZI/AZiI2.wav,0.9805308948863637,0.48486750838498954,0.6488714206822,0.6046319326841659
../../RawDataset/AZI/AZiP2.wav,0.9900662251655629,0.6378843856773799,0.7758807688798938,0.7806050222269263
../../RawDataset/LML_1617020140983/HH_LML.wav,0.9866666666666667,0.38995471387402225,0.5589849513130718,0.5134765625
../../RawDataset/LML_1617020140983/Snare_LML.wav,1.0,0.34593375086659695,0.5140427612337725,0.47732309194711536
../../RawDataset/LML_1617020140983/Freestyle_LML.wav,0.997922472133758,0.450877676167565,0.6211221965411909,0.5733511788504464
../../RawDataset/LML_1617020140983/Kick_LML.wav,1.0,0.18928647870332535,0.31831939922448915,0.41873604910714285
../../RawDataset/JVS_1617180378425/HH_JVS.wav,1.0,0.15548132402064987,0.26911957950065707,0.8293725458115183
../../RawDataset/JVS_1617180378425/Kick_JVS.wav,1.0,0.17771607080874696,0.30179781903919833,0.954858993902439
../../RawDataset/JVS_1617180378425/Snare_JVS.wav,1.0,0.08199346614566652,0.15156000236812506,0.7751788403614458
../../RawDataset/JVS_1617180378425/Freestyle_JVS.wav,0.9948567708333333,0.2907509941587229,0.44999042949482454,0.8051829522696929
../../RawDataset/BIC/BicI2.wav,0.9807039088628763,0.37288884914957876,0.5403302430035702,0.5775494813717189
../../RawDataset/BIC/BicP2.wav,0.9719752572639225,0.6291940144984326,0.7638930185537584,0.7898827794242168
../../RawDataset/MOB_1616751225808/Freestyle_MOB.wav,0.9995689655172414,0.3902233814311556,0.5613143323953889,0.7553489470842333
../../RawDataset/MOB_1616751225808/Kick_MOB.wav,1.0,0.2999260050974266,0.4614508886218455,0.8584607712765957
../../RawDataset/MOB_1616751225808/HH_MOB.wav,1.0,0.5396222477303558,0.7009800599151428,0.8872147005890052
../../RawDataset/MOB_1616751225808/Snare_MOB.wav,1.0,0.6060640634359223,0.754719661853766,0.9344480938639125
../../RawDataset/CAT/CatP2.wav,0.9862177518427518,0.6908988220106503,0.8125573303811482,0.8431943268416596
../../RawDataset/CAT/CatI2.wav,1.0,0.5974618731453766,0.7480139378462709,0.7940536356900931
../../RawDataset/ISA/IsaI2.wav,0.9789453125,0.4796241244242571,0.643816847495654,0.7248491744284504
../../RawDataset/ISA/IsaP2.wav,0.9922349059466019,0.6285767484323571,0.7696092129840714,0.7927537574089755
../../RawDataset/APL_1616757118902/Freestyle_APL.wav,0.99951171875,0.38310111651226586,0.5538991764785467,0.6081396367093675
../../RawDataset/APL_1616757118902/HH_APL.wav,1.0,0.316019371379736,0.4802655314236236,0.6809895833333334
../../RawDataset/APL_1616757118902/Snare_APL.wav,0.9955610795454546,0.28784845217926996,0.44657719724423556,0.6970694405691964
../../RawDataset/APL_1616757118902/Kick_APL.wav,1.0,0.18226327133703296,0.30832941487036075,0.6404835002744237
../../RawDataset/OBH_1617275905744/HH_OBH.wav,0.9433962264150944,0.1579174634507433,0.2705473299303552,0.5826298858359134
../../RawDataset/OBH_1617275905744/Snare_OBH.wav,0.9509803921568627,0.2633688988821246,0.41249854648748324,0.5300940688775511
../../RawDataset/OBH_1617275905744/Kick_OBH.wav,1.0,0.30466930011141496,0.4670444841239034,0.8077676971326165
../../RawDataset/OBH_1617275905744/Freestyle_OBH.wav,0.1858974358974359,0.29227195779693715,0.22725255215268533,0.6947017705108359
../../RawDataset/MSF_1616750364871/Snare_MSF.wav,0.9978298611111112,0.5395700337964702,0.700402144772118,0.708984375
../../RawDataset/MSF_1616750364871/HH_MSF.wav,0.9970894607843137,0.53221586263287,0.693997227849451,0.6949404761904762
../../RawDataset/MSF_1616750364871/Kick_MSF.wav,1.0,0.5342823875744195,0.6964589985538167,0.7311409293831169
../../RawDataset/MSF_1616750364871/Freestyle_MSF.wav,1.0,0.44501372369624886,0.6159301000379891,0.6922686688311688
../../RawDataset/ZGA/ZgaP2.wav,0.9910651819029851,0.5871153248368045,0.7373929074937643,0.8398139817950889
../../RawDataset/ZGA/ZgaI2.wav,0.9888020833333333,0.38344336585920047,0.5525973494392346,0.6746202900084673
../../RawDataset/ARF_1616756270238/Kick_ARF.wav,0.9625,0.41080360120040016,0.5758354755784062,0.94091796875
../../RawDataset/ARF_1616756270238/Freestyle_ARF.wav,0.9590871710526315,0.46877479135594835,0.6297469928311082,0.7686789772727273
../../RawDataset/ARF_1616756270238/HH_ARF.wav,0.9250656011450382,0.47767375973885995,0.6300237606872321,0.8915181974085366
../../RawDataset/ARF_1616756270238/Snare_ARF.wav,0.9979697779605263,0.46496563615029096,0.6343706607857551,0.9081620929621849
../../RawDataset/IGN_1616754663660/HH_IGN.wav,1.0,0.4995818232506273,0.6662948503439301,0.67132568359375
../../RawDataset/IGN_1616754663660/Snare_IGN.wav,1.0,0.46332046332046334,0.633245382585752,0.6897321428571429
../../RawDataset/IGN_1616754663660/Kick_IGN.wav,1.0,0.36950167791289285,0.5396147867098781,0.7156087239583333
../../RawDataset/IGN_1616754663660/Freestyle_IGN.wav,1.0,0.5047104683496343,0.6708406420581369,0.6667372441924779
../../RawDataset/JMP_1617018989017/Kick_JMP.wav,1.0,0.23433469251893152,0.37969392570619565,0.6476332720588235
../../RawDataset/JMP_1617018989017/Snare_JMP.wav,1.0,0.3745153975568722,0.5449417274227023,0.6725260416666666
../../RawDataset/JMP_1617018989017/Freestyle_JMP.wav,0.9996821205007824,0.37274799416484317,0.5430214642439698,0.5399416987590928
../../RawDataset/JMP_1617018989017/HH_JMP.wav,1.0,0.5195859549421554,0.6838520101509283,0.8187040441176471
../../RawDataset/ZIZ/ZizP2.wav,0.9704465482573726,0.5976485156496895,0.7397331353601635,0.7843227402624894
../../RawDataset/ZIZ/ZizI2.wav,0.9869140625,0.44445777159398037,0.6128968232089889,0.7677683107535986
../../RawDataset/AFR/AFRP2.wav,1.0,0.47016171349520586,0.6396054382037055,0.779576365368332
../../RawDataset/AFR/AFRI2.wav,1.0,0.48961580151752376,0.6573719223691572,0.6495852296782387
../../RawDataset/RIC/RicP2.wav,0.993799302184466,0.40441227535437874,0.5748838637846969,0.7436262965707028
../../RawDataset/RIC/RicI2.wav,1.0,0.58698224852071,0.7397464578672631,0.8153048264182896
../../RawDataset/JMP_1617019223452/Kick_JMP.wav,1.0,0.49889567363908016,0.6656843200138685,0.740234375
../../RawDataset/JMP_1617019223452/Snare_JMP.wav,1.0,0.3264314773210274,0.49219501029983975,0.5751761642156863
../../RawDataset/JMP_1617019223452/Freestyle_JMP.wav,1.0,0.2863919710423984,0.44526392808612947,0.4656934600515464
../../RawDataset/JMP_1617019223452/HH_JMP.wav,1.0,0.5329953833619987,0.6953646294656037,0.8024280024509803
../../RawDataset/ACS_1617276025118/Kick_ACS.wav,0.90625,0.12216755253500963,0.21531010281173418,0.6405120642006803
../../RawDataset/ACS_1617276025118/HH_ACS.wav,0.9705882352941176,0.24005796854354033,0.3849141711564967,0.680887150151286
../../RawDataset/ACS_1617276025118/Freestyle_ACS.wav,1.0,0.3554582585869642,0.5244842566491449,0.681106586970475
../../RawDataset/ACS_1617276025118/Snare_ACS.wav,1.0,0.29130848866405273,0.4511834177833546,0.7177598912358134
../../RawDataset/CAV/CavI2.wav,0.9588105366492147,0.41310458466608513,0.5774249767524926,0.5460745660457239
../../RawDataset/CAV/CavP2.wav,0.9910942832764505,0.38253137590885933,0.5520057918283242,0.6008910616003387
../../RawDataset/JSO/JSoI2.wav,0.9841198979591836,0.4890307961685034,0.6533818151023886,0.7833900031752752
../../RawDataset/CRA/CraI2.wav,0.9918491054613936,0.7039229813405173,0.8234424717687513,0.8087624364944962
../../RawDataset/CRA/CraP2.wav,0.9876493566176471,0.6088881243770775,0.7533402396772588,0.7393264447502117
../../RawDataset/ROB/RobI2.wav,0.9764248348017621,0.612539672258566,0.752815995117615,0.753506033022862
../../RawDataset/ROB/RobP2.wav,0.9792052061310782,0.6974418700406454,0.814648138923719,0.8215396115580017
../../RawDataset/JOL/JOlP2.wav,0.9921767979452055,0.6391520165460186,0.7774665604427858,0.8244602032176122
../../RawDataset/JOL/JOlI2.wav,1.0,0.595472481827622,0.7464528390304861,0.8389374735393734
../../RawDataset/JSI/JSiI2.wav,0.9726329985119048,0.3517515682548225,0.5166553449021182,0.7411224597798476
../../RawDataset/JSI/JSiP2.wav,0.9906112938596491,0.3530992366412214,0.5206241727370137,0.8239078376375952
../../RawDataset/OBM_1616754438559/Freestyle_OBM.wav,0.9994939271255061,0.4472816317286869,0.6180022490588177,0.7155682082945014
../../RawDataset/OBM_1616754438559/Kick_OBM.wav,0.9983326981707317,0.3279142544202785,0.4936750606581706,0.7844391848523748
../../RawDataset/OBM_1616754438559/HH_OBM.wav,1.0,0.3966760387378944,0.5680287020551316,0.8083357151930894
../../RawDataset/OBM_1616754438559/Snare_OBM.wav,1.0,0.4502322584109766,0.6209105552572625,0.829828789893617
