Audio,Precision,Recall,F1-Score,Accuracy
../../RawDataset/MTP_1617476751923/HH_MTP.wav,0.9936360677083333,0.8011259251482862,0.8870564645026301,0.8930870378521126
../../RawDataset/MTP_1617476751923/Snare_MTP.wav,0.9921431107954546,0.653968253968254,0.7883185934344994,0.834899042693662
../../RawDataset/MTP_1617476751923/Kick_MTP.wav,0.9596484375,0.7160198772970373,0.8201233506647416,0.8596809895833334
../../RawDataset/MTP_1617476751923/Freestyle_MTP.wav,0.9514043898809523,0.3911966882415366,0.5544256630872938,0.6820418858292079
../../RawDataset/MAF/MafP2.wav,0.8181857638888889,0.4483183009994471,0.5792443336546919,0.6361308195153061
../../RawDataset/MAF/MafI2.wav,0.8846366450471698,0.4570299857210852,0.6026914048279585,0.5794802295918368
../../RawDataset/AZI/AZiI2.wav,0.8773471765350878,0.4496198219396983,0.5945478399182641,0.5360065901360545
../../RawDataset/AZI/AZiP2.wav,0.8294576009114584,0.45300702797299924,0.585981264754814,0.6172771843112245
../../RawDataset/LML_1617020140983/HH_LML.wav,0.8823529411764706,0.6323589954713874,0.7367259820614896,0.6426432291666667
../../RawDataset/LML_1617020140983/Snare_LML.wav,0.9597265625,0.5773944514294443,0.7210112763475494,0.6429255558894231
../../RawDataset/LML_1617020140983/Freestyle_LML.wav,0.9185965401785714,0.4441159443098593,0.5987519370739858,0.5383082798549107
../../RawDataset/LML_1617020140983/Kick_LML.wav,0.9663649338942307,0.5006226528904715,0.6595613776484612,0.6294642857142857
../../RawDataset/JVS_1617180378425/HH_JVS.wav,0.95244140625,0.987245672638931,0.9695312888314528,0.9869862432065217
../../RawDataset/JVS_1617180378425/Kick_JVS.wav,0.4689127604166667,1.0,0.6384487534626039,0.93626953125
../../RawDataset/JVS_1617180378425/Snare_JVS.wav,1.0,0.5247581833322658,0.6883165987480571,0.8831432711693549
../../RawDataset/JVS_1617180378425/Freestyle_JVS.wav,0.8192626953125,0.6544259609571543,0.7276255732515151,0.8680958081317204
../../RawDataset/BIC/BicI2.wav,0.9018322172619048,0.3877979523276276,0.5423705112428683,0.5651838860544217
../../RawDataset/BIC/BicP2.wav,0.743140243902439,0.38205329153605017,0.5046583850931677,0.5931122448979592
../../RawDataset/MOB_1616751225808/Freestyle_MOB.wav,0.8082064924568966,0.5048273105885323,0.6214687071130791,0.7517238451086956
../../RawDataset/MOB_1616751225808/Kick_MOB.wav,0.8961971507352942,0.6413302639151525,0.7476398140604782,0.9120926816239316
../../RawDataset/MOB_1616751225808/HH_MOB.wav,0.8588303786057693,0.9544192841490139,0.9041052558741832,0.9501387746710527
../../RawDataset/MOB_1616751225808/Snare_MOB.wav,0.8740808823529411,0.8680224763969309,0.87104114490161,0.9568637025122549
../../RawDataset/CAT/CatP2.wav,0.85498046875,0.47092679253402187,0.6073323852797337,0.6991656037414966
../../RawDataset/CAT/CatI2.wav,0.9536830357142857,0.44194180280706746,0.6039909701759579,0.7022447650935374
../../RawDataset/ISA/IsaI2.wav,0.9261499521683674,0.5929099097949654,0.7229780713013311,0.7634194302721088
../../RawDataset/ISA/IsaP2.wav,0.8169056285511364,0.4421413641496288,0.5737478761048151,0.6366855335884354
../../RawDataset/APL_1616757118902/Freestyle_APL.wav,0.8515412703804348,0.39509857517865676,0.5397593279753474,0.5717929937900641
../../RawDataset/APL_1616757118902/HH_APL.wav,0.9259259259259259,0.48618364827651694,0.6375851462585457,0.7416281960227272
../../RawDataset/APL_1616757118902/Snare_APL.wav,0.88922119140625,0.4487602032958571,0.5964912280701755,0.7422005789620536
../../RawDataset/APL_1616757118902/Kick_APL.wav,0.9706787109375,0.38776784059766123,0.5541594363488114,0.7235593542588495
../../RawDataset/OBH_1617275905744/HH_OBH.wav,0.9501772280092593,0.6482141755598051,0.7706727490080748,0.809149169921875
../../RawDataset/OBH_1617275905744/Snare_OBH.wav,0.9037522536057693,0.5103939078972488,0.6523648786042539,0.6569456335616438
../../RawDataset/OBH_1617275905744/Kick_OBH.wav,0.938507080078125,0.778714676390155,0.8511763077774703,0.9238988903985508
../../RawDataset/OBH_1617275905744/Freestyle_OBH.wav,0.22928059895833333,0.5545844651785363,0.3244320079225251,0.641925048828125
../../RawDataset/MSF_1616750364871/Snare_MSF.wav,0.85361328125,0.8205970709725873,0.8367796285659582,0.7981770833333334
../../RawDataset/MSF_1616750364871/HH_MSF.wav,0.9123046875,0.7883045376874881,0.8457838688138699,0.8151719835069444
../../RawDataset/MSF_1616750364871/Kick_MSF.wav,0.9191545758928571,0.8684505371383379,0.8930834660612017,0.8783794202302632
../../RawDataset/MSF_1616750364871/Freestyle_MSF.wav,0.7026079963235294,0.5595150960658738,0.6229499847203831,0.6195004111842105
../../RawDataset/ZGA/ZgaP2.wav,0.69547119140625,0.4919438400165786,0.5762648433232861,0.7216929740646258
../../RawDataset/ZGA/ZgaI2.wav,0.795059867527174,0.47620894421626847,0.5956484051309376,0.6622156675170068
../../RawDataset/ARF_1616756270238/Kick_ARF.wav,0.5979817708333334,0.9953734578192731,0.74712176198223,0.9342203776041667
../../RawDataset/ARF_1616756270238/Freestyle_ARF.wav,0.5601957514044944,0.5400310982769015,0.5499286387505049,0.629052734375
../../RawDataset/ARF_1616756270238/HH_ARF.wav,0.45425818101415094,0.7591999507282974,0.5684131650239207,0.7770698361280488
../../RawDataset/ARF_1616756270238/Snare_ARF.wav,0.7431821469907407,0.9840992360928184,0.8468394209468857,0.9390058757878151
../../RawDataset/IGN_1616754663660/HH_IGN.wav,0.875732421875,1.0,0.9337498373031368,0.90679931640625
../../RawDataset/IGN_1616754663660/Snare_IGN.wav,1.0,0.6177606177606177,0.7637231503579952,0.7790178571428571
../../RawDataset/IGN_1616754663660/Kick_IGN.wav,0.9532063802083334,0.4226536282611049,0.585635359116022,0.730224609375
../../RawDataset/IGN_1616754663660/Freestyle_IGN.wav,0.9939171742584746,0.38562584688890744,0.555662485599145,0.5850214325221239
../../RawDataset/JMP_1617018989017/Kick_JMP.wav,0.8782552083333334,0.44903054006823667,0.5942404052640272,0.7001546223958334
../../RawDataset/JMP_1617018989017/Snare_JMP.wav,0.9041748046875,0.5466017268098295,0.6813227245550292,0.7180582682291666
../../RawDataset/JMP_1617018989017/Freestyle_JMP.wav,0.9376164362980769,0.5689984500364698,0.7082132319564232,0.6560326145119864
../../RawDataset/JMP_1617018989017/HH_JMP.wav,0.8123046875,1.0,0.8964328052591873,0.9217936197916666
../../RawDataset/ZIZ/ZizP2.wav,0.687939453125,0.3634675042405402,0.47563625928911135,0.5872561915391157
../../RawDataset/ZIZ/ZizI2.wav,0.9446614583333334,0.4641046554398759,0.6224195433731192,0.7660966730442177
../../RawDataset/AFR/AFRP2.wav,0.8694626828457447,0.6653866335925201,0.7538575173171677,0.8184656675170068
../../RawDataset/AFR/AFRI2.wav,0.8310346211472602,0.5985451041792124,0.695885224278101,0.6392930218962585
../../RawDataset/RIC/RicP2.wav,0.7504145784198113,0.6285293187132021,0.684085211453911,0.7501096141581632
../../RawDataset/RIC/RicI2.wav,0.675409573227612,0.6854807692307693,0.6804079055562082,0.7108112776360545
../../RawDataset/JMP_1617019223452/Kick_JMP.wav,0.8770751953125,1.0,0.9345125837289459,0.9297572544642857
../../RawDataset/JMP_1617019223452/Snare_JMP.wav,1.0,0.5485836737427174,0.7084972972972973,0.7257080078125
../../RawDataset/JMP_1617019223452/Freestyle_JMP.wav,0.9810313349184783,0.4970821881706261,0.6598318667785175,0.6154563210227273
../../RawDataset/JMP_1617019223452/HH_JMP.wav,0.94033203125,0.8716393591020186,0.9046836097148495,0.9174397786458334
../../RawDataset/ACS_1617276025118/Kick_ACS.wav,0.9028645833333333,0.45641692310223964,0.6063242575610183,0.7590900577910958
../../RawDataset/ACS_1617276025118/HH_ACS.wav,0.9373575846354166,0.6546040947387863,0.7708704563516962,0.8369081078506098
../../RawDataset/ACS_1617276025118/Freestyle_ACS.wav,0.8878761574074074,0.4975929135374543,0.6377636185317253,0.7192584165592784
../../RawDataset/ACS_1617276025118/Snare_ACS.wav,0.90814453125,0.5751091541020915,0.7042385781035828,0.8073755129419192
../../RawDataset/CAV/CavI2.wav,0.7313308715820312,0.4223259051697551,0.5354451662635528,0.4475047831632653
../../RawDataset/CAV/CavP2.wav,0.8397243923611111,0.3982206167636631,0.5402430042897483,0.5624767485119048
../../RawDataset/JSO/JSoI2.wav,0.7360918598790323,0.3702591568489189,0.4926912838354287,0.6803285767431972
../../RawDataset/CRA/CraI2.wav,0.8767496744791666,0.4499785943259301,0.5947240220533947,0.609820099914966
../../RawDataset/CRA/CraP2.wav,0.8650105794270834,0.43020990908492995,0.5746297654082801,0.5818286298894558
../../RawDataset/ROB/RobI2.wav,0.8290940504807692,0.5957261912472742,0.6932987424149152,0.6756417410714286
../../RawDataset/ROB/RobP2.wav,0.77978515625,0.4696865423188457,0.5862551256024993,0.6256277901785714
../../RawDataset/JOL/JOlP2.wav,0.848779296875,0.4793657359531196,0.6126977133541878,0.7080078125
../../RawDataset/JOL/JOlI2.wav,0.9785574776785714,0.5827040498442367,0.7304470073676811,0.8280419589710885
../../RawDataset/JSI/JSiI2.wav,0.5764508928571429,0.41694556095592067,0.4838926894963355,0.6486700148809523
../../RawDataset/JSI/JSiP2.wav,0.6284298780487805,0.6444946564885496,0.6363608955457873,0.7996817867772109
../../RawDataset/OBM_1616754438559/Freestyle_OBM.wav,0.849609375,0.517204772891336,0.642987233518393,0.7042837569962687
../../RawDataset/OBM_1616754438559/Kick_OBM.wav,0.9331868489583334,0.5447851011940582,0.6879512048795121,0.8429043170103093
../../RawDataset/OBM_1616754438559/HH_OBM.wav,0.9574477251838235,0.8331021555763823,0.8909573224105788,0.9352173844004065
../../RawDataset/OBM_1616754438559/Snare_OBM.wav,0.9210379464285714,0.7090728459039283,0.8012743685048926,0.8906667334401709
../../RawDataset/SOF/SofP2.wav,0.823486328125,0.4293961366026457,0.5644613246603948,0.6023331207482994
../../RawDataset/SOF/SofI2.wav,0.9059659090909091,0.5540486247597537,0.6875947524812516,0.6919842155612245
../../RawDataset/SPS_1617475249426/Kick_SPS.wav,0.9251251220703125,0.7883212627910907,0.851261890554249,0.915892562245935
../../RawDataset/SPS_1617475249426/Snare_SPS.wav,0.976953125,0.6301097212249475,0.7661027852017491,0.8992326066300675
../../RawDataset/SPS_1617475249426/HH_SPS.wav,0.9708839699074074,0.7850666822648573,0.8681435963777491,0.9289027622767857
../../RawDataset/SPS_1617475249426/Freestyle_SPS.wav,0.9462076822916666,0.5565920881777437,0.7008940513373093,0.7441309560643564
../../RawDataset/NOR/NorP2.wav,0.7053087022569444,0.45585321808650525,0.5537853696978732,0.7216464710884354
../../RawDataset/NOR/NorI2.wav,0.7256392045454545,0.6904894655921063,0.7076281091189278,0.7756497130102041
../../RawDataset/JMP_1617019148273/Kick_JMP.wav,0.8995768229166666,0.40756581373055084,0.5609743719868053,0.6159889914772727
../../RawDataset/JMP_1617019148273/Snare_JMP.wav,0.869140625,0.5130668716372021,0.6452392460125663,0.7610677083333334
../../RawDataset/JMP_1617019148273/Freestyle_JMP.wav,0.9526304587339743,0.5370750748207126,0.6868928971220164,0.6106826957614943
../../RawDataset/JMP_1617019148273/HH_JMP.wav,0.64443359375,0.39188787932775104,0.4873887514309982,0.515869140625
../../RawDataset/MCO/MCoP2.wav,0.8189411569148937,0.48659559626911275,0.6104663994888774,0.6658462213010204
../../RawDataset/MCO/MCoI2.wav,0.8447887073863637,0.5926495683910266,0.6966054421270709,0.7246758078231292
../../RawDataset/MFU_1617025839878/Kick_MFU.wav,0.7808766084558824,0.9492004748271768,0.8568502001323709,0.9715670072115384
../../RawDataset/MFU_1617025839878/HH_MFU.wav,0.8058551290760869,0.9290469430711243,0.8630772378981832,0.9627793710443038
../../RawDataset/MFU_1617025839878/Freestyle_MFU.wav,0.6436051993534483,0.4785362861327758,0.5489297843772213,0.7236548071509009
../../RawDataset/MFU_1617025839878/Snare_MFU.wav,0.9463704427083334,0.7505647468858243,0.8371707960885476,0.9497995087594697
