Audio,Precision,Recall,F1-Score,Accuracy
../../RawDataset/MTP_1617476751923/HH_MTP.wav,1.0,0.4367224817594877,0.6079427130904972,0.7068673513986014
../../RawDataset/MTP_1617476751923/Snare_MTP.wav,0.9833333333333333,0.4419281691171092,0.6098006560686349,0.7359934986888111
../../RawDataset/MTP_1617476751923/Kick_MTP.wav,0.9259259259259259,0.37306363941067605,0.5318430647456607,0.7075568417774086
../../RawDataset/MTP_1617476751923/Freestyle_MTP.wav,1.0,0.3720183179249883,0.5422935146924583,0.6824479811262376
../../RawDataset/MAF/MafP2.wav,0.9483625856164384,0.6322379647191024,0.7586873619885773,0.7760692531779662
../../RawDataset/MAF/MafI2.wav,0.9868576388888889,0.541104236078058,0.6989609591146634,0.6758209745762712
../../RawDataset/AZI/AZiI2.wav,0.9509126106194691,0.48304563892742375,0.6406521106259098,0.5913797669491525
../../RawDataset/AZI/AZiP2.wav,0.9881631540697674,0.6043334537070474,0.7499922433853314,0.7599278336864407
../../RawDataset/LML_1617020140983/HH_LML.wav,0.9651162790697675,0.4373816385343763,0.6019604510170549,0.5426432291666666
../../RawDataset/LML_1617020140983/Snare_LML.wav,1.0,0.3669905878758681,0.5369321356427559,0.49415001502403844
../../RawDataset/LML_1617020140983/Freestyle_LML.wav,0.994432325487013,0.4407154058444296,0.6107547485794181,0.5642830984933036
../../RawDataset/LML_1617020140983/Kick_LML.wav,1.0,0.283929718054988,0.4422823368947488,0.4865931919642857
../../RawDataset/JVS_1617180378425/HH_JVS.wav,1.0,0.4146168640550663,0.5861896243291592,0.8811060855263158
../../RawDataset/JVS_1617180378425/Kick_JVS.wav,1.0,0.8885803540437348,0.9410034920051461,0.9938534007352942
../../RawDataset/JVS_1617180378425/Snare_JVS.wav,1.0,0.16398693229133304,0.28176765175279295,0.79443359375
../../RawDataset/JVS_1617180378425/Freestyle_JVS.wav,0.9901442307692307,0.6300453146211353,0.7700774704665755,0.8972416026069518
../../RawDataset/BIC/BicI2.wav,0.970973142281106,0.5365619528887474,0.6911776012301384,0.6808726165254237
../../RawDataset/BIC/BicP2.wav,0.9645215850515464,0.5865742554858934,0.7295017056530214,0.7648040254237288
../../RawDataset/MOB_1616751225808/Freestyle_MOB.wav,0.9853784403669725,0.5783517731689874,0.7288921877899424,0.8274331803455723
../../RawDataset/MOB_1616751225808/Kick_MOB.wav,0.9968204941860465,0.4510811477431555,0.6211014886511576,0.8887300531914893
../../RawDataset/MOB_1616751225808/HH_MOB.wav,1.0,0.7159344672858187,0.8344543232099636,0.9304084178664922
../../RawDataset/MOB_1616751225808/Snare_MOB.wav,0.9848321143617021,0.6759747853618187,0.8016846235813473,0.9442812880170316
../../RawDataset/CAT/CatP2.wav,0.9583137741416309,0.7686716690871928,0.8530803211652688,0.8696438029661017
../../RawDataset/CAT/CatI2.wav,0.9892907303370787,0.5828770178625687,0.7335538225590581,0.7831799523305085
../../RawDataset/ISA/IsaI2.wav,0.9694905213270142,0.6681551985914235,0.791099227300537,0.8168895656779661
../../RawDataset/ISA/IsaP2.wav,0.9953053325688074,0.6672512793407491,0.7989126526385434,0.8148702330508475
../../RawDataset/APL_1616757118902/Freestyle_APL.wav,0.97723388671875,0.394276089301281,0.561862417226096,0.6092091095753205
../../RawDataset/APL_1616757118902/HH_APL.wav,0.9714285714285714,0.3306048808280315,0.4933191640099185,0.6832571570294784
../../RawDataset/APL_1616757118902/Snare_APL.wav,0.9635836693548387,0.3140612967811489,0.473722113381705,0.703704833984375
../../RawDataset/APL_1616757118902/Kick_APL.wav,1.0,0.2546692284435255,0.40595437055462713,0.6719565590659341
../../RawDataset/OBH_1617275905744/HH_OBH.wav,0.9446498325892857,0.3341558201221393,0.49367976888095,0.6640564531733746
../../RawDataset/OBH_1617275905744/Snare_OBH.wav,0.8823529411764706,0.32581719449335,0.47590277455035546,0.5505022321428571
../../RawDataset/OBH_1617275905744/Kick_OBH.wav,0.9732700892857142,0.44163374860731286,0.6075733296175014,0.8422799059139785
../../RawDataset/OBH_1617275905744/Freestyle_OBH.wav,0.2197170813106796,0.4561631431833392,0.2965816450593189,0.6676482681888545
../../RawDataset/MSF_1616750364871/Snare_MSF.wav,1.0,0.7209913631242959,0.8378791184813441,0.8241003787878788
../../RawDataset/MSF_1616750364871/HH_MSF.wav,0.9994698660714286,0.7322363041700736,0.8452336007550731,0.8257068452380952
../../RawDataset/MSF_1616750364871/Kick_MSF.wav,1.0,0.6298908148245788,0.7729239395614024,0.786335734577922
../../RawDataset/MSF_1616750364871/Freestyle_MSF.wav,0.947540283203125,0.7101784080512351,0.8118659136073633,0.8174969561688312
../../RawDataset/ZGA/ZgaP2.wav,0.9387096058238636,0.7303992677788139,0.8215555253394455,0.8783567266949153
../../RawDataset/ZGA/ZgaI2.wav,0.9612955729166667,0.560070045896499,0.7077757627565491,0.7578257415254237
../../RawDataset/ARF_1616756270238/Kick_ARF.wav,0.935522762345679,0.8085611870623541,0.8674208549454481,0.9758707682291666
../../RawDataset/ARF_1616756270238/Freestyle_ARF.wav,0.8045543323863636,0.7668792773352796,0.7852651759264775,0.8239923650568182
../../RawDataset/ARF_1616756270238/HH_ARF.wav,0.6917100694444445,0.7361654297416315,0.7132457147971895,0.8855397294207317
../../RawDataset/ARF_1616756270238/Snare_ARF.wav,0.9987033876050421,0.7285734811657367,0.8425155421403155,0.9533301601890757
../../RawDataset/IGN_1616754663660/HH_IGN.wav,1.0,0.570950655143574,0.726885536823425,0.71820068359375
../../RawDataset/IGN_1616754663660/Snare_IGN.wav,1.0,0.37065637065637064,0.5408450704225353,0.6361607142857143
../../RawDataset/IGN_1616754663660/Kick_IGN.wav,1.0,0.25865117453902503,0.4109973911298415,0.6656087239583334
../../RawDataset/IGN_1616754663660/Freestyle_IGN.wav,1.0,0.3863418894533031,0.5573544194147594,0.5870912264933629
../../RawDataset/JMP_1617018989017/Kick_JMP.wav,0.9487847222222222,0.363817924606807,0.5259548872180451,0.6981847426470589
../../RawDataset/JMP_1617018989017/Snare_JMP.wav,1.0,0.4868700168239339,0.6548925075023367,0.7313495710784313
../../RawDataset/JMP_1617018989017/Freestyle_JMP.wav,0.9985309829059829,0.5453683442742524,0.7054439098028116,0.6658818493150684
../../RawDataset/JMP_1617018989017/HH_JMP.wav,1.0,0.571544550436371,0.7273666537517758,0.8383118872549019
../../RawDataset/ZIZ/ZizP2.wav,0.9590718283582089,0.6365647432135233,0.7652260207859267,0.799513373940678
../../RawDataset/ZIZ/ZizI2.wav,0.992064329954955,0.4508388107917926,0.6199461212820936,0.7711599576271186
../../RawDataset/AFR/AFRP2.wav,0.9717684659090909,0.6526976100748939,0.7808977541877122,0.8474973516949152
../../RawDataset/AFR/AFRI2.wav,0.9949788081983806,0.6061857160062628,0.7533790964528094,0.7272874735169491
../../RawDataset/RIC/RicP2.wav,0.9469919386942676,0.5874005540422708,0.7250603637541255,0.8088883739406779
../../RawDataset/RIC/RicI2.wav,0.9377395341981132,0.7528550295857989,0.8351877379545753,0.8670153601694915
../../RawDataset/JMP_1617019223452/Kick_JMP.wav,1.0,0.6651942315187735,0.7989389092611375,0.8264412715517241
../../RawDataset/JMP_1617019223452/Snare_JMP.wav,1.0,0.3730645455097456,0.5434042365011277,0.6045879289215687
../../RawDataset/JMP_1617019223452/Freestyle_JMP.wav,0.9981576906028369,0.38756608776562845,0.5583393706003821,0.5409109213917526
../../RawDataset/JMP_1617019223452/HH_JMP.wav,1.0,0.5098216710419118,0.6753402482163199,0.7926240808823529
../../RawDataset/ACS_1617276025118/Kick_ACS.wav,0.868421052631579,0.27803649887278054,0.42121533187909005,0.6915324723639455
../../RawDataset/ACS_1617276025118/HH_ACS.wav,0.9285714285714286,0.3782731625534575,0.5375599414466711,0.7288884943181818
../../RawDataset/ACS_1617276025118/Freestyle_ACS.wav,1.0,0.5137279941621818,0.678758662247665,0.7591028679305912
../../RawDataset/ACS_1617276025118/Snare_ACS.wav,0.9836819556451613,0.38622617472077575,0.5546703613901397,0.7526978772095959
../../RawDataset/CAV/CavI2.wav,0.9140708466880342,0.48249138667865044,0.6315956422190311,0.5770789194915255
../../RawDataset/CAV/CavP2.wav,0.9758094879518072,0.4267638174922943,0.5938230545342589,0.6244140625
../../RawDataset/JSO/JSoI2.wav,0.9629814680232558,0.5039178557563562,0.6616180792135855,0.7846298993644067
../../RawDataset/CRA/CraI2.wav,0.9885756548713235,0.7187764307865802,0.8323589337428431,0.8164194915254237
../../RawDataset/CRA/CraP2.wav,0.9847866451793722,0.5688591853564509,0.7211488200414965,0.7121457891949152
../../RawDataset/ROB/RobI2.wav,0.9687339248971193,0.6505494742751041,0.7783805427467999,0.772801906779661
../../RawDataset/ROB/RobP2.wav,0.9608620574034334,0.6742487074061656,0.7924356124893277,0.8012149099576271
../../RawDataset/JOL/JOlP2.wav,0.9913453268348624,0.7628403998621165,0.862210031714368,0.8829250529661017
../../RawDataset/JOL/JOlI2.wav,0.999921875,0.5316303219106957,0.6941830508474576,0.8133441472457628
../../RawDataset/JSI/JSiI2.wav,0.8075520833333333,0.4693664755049528,0.59367588092022,0.7470670021186441
