0.000000000,Kick
0.142222222,Kick
0.148027211,HH
0.332335601,HH
0.381678005,Kick
0.497777778,Kick
0.548571429,HH
0.716916100,HH
0.779319728,Snare
0.920090703,Snare
1.668027211,Kick
1.748752834,Kick
1.812607710,HH
2.021587302,HH
2.091247166,Kick
2.221859410,Kick
2.275555556,HH
2.449705215,HH
2.491791383,Snare
2.639818594,Snare
3.419138322,Kick
3.504761905,Kick
3.594739229,HH
3.764535147,HH
3.789206349,Kick
3.896598639,Kick
3.988027211,HH
4.173786848,HH
4.217324263,Snare
4.350839002,Snare
5.145034014,Kick
5.271292517,Kick
5.334421769,HH
5.499863946,HH
5.545578231,Kick
5.662040816,Kick
5.762176871,HH
5.925442177,HH
5.987482993,Snare
6.091972789,Snare
