0.000000000,Kick
0.159637188,HH
0.415056689,Kick
0.638548752,HH
0.827210884,Kick
1.102947845,HH
1.300317460,Kick
1.506394557,HH
1.721179138,Kick
1.883718820,HH
2.043356009,HH
2.334693877,Kick
2.563265306,Kick
2.836734693,HH
3.028571428,Kick
3.244897959,HH
3.448979591,Kick
3.700000000,HH
3.893877551,Kick
4.067346938,HH
4.351020408,Kick
4.553061224,HH
4.765306122,Kick
4.959183673,HH
5.222448979,Kick
5.432653061,HH
5.526530612,HH
5.700000000,Kick
5.863265306,HH
5.993877551,HH
6.136734693,Kick
6.314285714,HH
6.504081632,Kick
6.704761904,Snare
6.981950113,New Point
