0.000476190,Kick
0.124081633,Kick
0.176099773,HH
0.300952381,HH
0.429024943,Kick
0.597006803,Kick
0.611609977,HH
0.716734694,HH
0.834104308,Snare
1.029659864,Snare
1.703628118,Kick
1.830204082,Kick
1.871746032,HH
2.009795918,HH
2.112698413,Kick
2.272653061,Kick
2.296780045,HH
2.432653061,HH
2.531746032,Snare
2.765170068,Snare
3.409251701,Kick
3.541768707,Kick
3.570884354,HH
3.677278912,HH
3.852743764,Kick
3.959727891,Kick
4.014149660,HH
4.138775510,HH
4.266303855,Snare
4.471292517,Snare
5.149024943,Kick
5.284897959,Kick
5.335374150,HH
5.483537415,HH
5.586802721,Kick
5.747482993,Kick
5.771609977,HH
5.856870748,HH
5.999365079,Snare
6.221496599,Snare
