0.000000000,Kick
0.267755102,Kick
0.325079365,HH
0.594285714,HH
0.925895692,HH
1.090612245,HH
1.137777778,HH
1.382312925,HH
1.515102041,Kick
1.841632653,Kick
1.872108844,HH
2.150748299,HH
2.429387755,HH
2.518639456,HH
2.644172336,Kick
2.897414966,Kick
3.024399093,HH
3.247891156,HH
3.427845805,Kick
3.694149660,Kick
3.755827664,HH
4.020680272,3.4
4.356643991,HH
4.514829932,HH
4.571428571,HH
4.808707483,HH
4.951655329,Kick
5.239727891,Kick
5.302857143,HH
5.592380952,HH
5.848526077,HH
5.977687075,HH
6.072018141,Kick
6.310748299,Kick
6.460952381,HH
6.648163265,HH
