0.000476190,Kick
0.207891156,Kick
0.244897959,HH
0.351020408,HH
0.435714286,Kick
0.634013605,Kick
0.653061224,HH
0.814693878,HH
0.858163265,Snare
1.109115646,Snare
1.683446712,Kick
1.918367347,Kick
1.932653061,HH
2.085986395,HH
2.133673469,Kick
2.370068027,Kick
2.384693878,HH
2.526258503,HH
2.587755102,Snare
2.833197279,Snare
3.417346939,Kick
3.644625850,Kick
3.658163265,HH
3.798639456,HH
3.868367347,Kick
4.076190476,Kick
4.097959184,HH
4.237278912,HH
4.286734694,Snare
4.517551020,Snare
5.128571429,Kick
5.361088435,Kick
5.388775510,HH
5.502040816,HH
5.543877551,Kick
5.793197279,Kick
5.814285714,HH
5.958095238,HH
6.029591837,Snare
6.263945578,Snare
