0.000476190,Kick
0.164897959,Kick
0.177052154,HH
0.280816327,HH
0.375510204,Kick
0.582312925,Kick
0.586666667,HH
0.733605442,HH
0.786394558,Snare
1.028571429,Snare
1.659863946,Kick
1.868299320,Kick
1.873560091,HH
2.006530612,HH
2.087619048,Kick
2.286802721,Kick
2.292970522,HH
2.450612245,HH
2.507755102,Snare
2.742312925,Snare
3.448163265,Kick
3.623582766,Kick
3.626666667,HH
3.751473923,HH
3.835646259,Kick
4.009977324,Kick
4.014149660,HH
4.147845805,HH
4.230385488,Snare
4.412698413,Snare
5.095328798,Kick
5.289795918,Kick
5.302857143,HH
5.423129252,HH
5.532154195,Kick
5.706122449,Kick
5.746938776,HH
5.871201814,HH
5.967528345,Snare
6.139682540,Snare
