0.000000000,Kick
0.184126984,Kick
0.188662132,HH
0.351746032,HH
0.435374150,Kick
0.575238095,Kick
0.583401361,HH
0.692653061,HH
0.694603175,HH
0.792653061,HH
0.873650794,Kick
1.026530612,Kick
1.033877551,HH
1.131020408,HH
1.138367347,HH
1.244081633,HH
1.300317460,Kick
1.438911565,Kick
1.445442177,HH
1.548571429,HH
1.557959184,HH
1.658775510,HH
1.724081633,Snare
1.924897959,Snare
2.159002268,Snare
2.422040816,Snare
2.575510204,Snare
2.875510204,Snare
3.436734694,Kick
3.578775510,Kick
3.612244898,HH
3.788480726,HH
3.873469388,Snare
4.015600907,Snare
4.318367347,Kick
4.454603175,Kick
4.465306122,HH
4.667936508,HH
4.726530612,Snare
4.881269841,Snare
5.183673469,Kick
5.336235828,Kick
5.351020408,HH
5.535056689,HH
5.579591837,Snare
5.771609977,Snare
6.004081633,Kick
6.147482993,Kick
6.159183673,HH
6.348480726,HH
6.395918367,HH
6.623492063,HH
6.644897959,HH
6.788934240,HH
