0.000476190,Kick
0.182222222,Kick
0.191111111,HH
0.363809524,HH
0.464399093,Kick
0.658412698,Kick
0.664671202,HH
0.798095238,HH
0.873650794,Snare
1.116190476,Snare
1.704081633,Kick
1.933333333,Kick
1.947959184,HH
2.121269841,HH
2.197959184,Kick
2.432380952,Kick
2.437755102,HH
2.553650794,HH
2.645918367,Snare
2.904761905,Snare
3.408979592,Kick
3.634920635,Kick
3.645532880,HH
3.789841270,HH
3.851609977,Kick
4.056507937,Kick
4.067845805,HH
4.218412698,HH
4.281179138,Snare
4.540952381,Snare
5.149024943,Kick
5.347120181,Kick
5.352199546,HH
5.465396825,HH
5.533605442,Kick
5.746938776,Kick
5.771609977,HH
5.939954649,HH
5.984943311,Snare
6.254149660,Snare
